,time,nwp_ws,tower_ws,power
567,2022/11/3 21:45,7.43,7.88,35.89
568,2022/11/3 22:00,7.43,7.5,29.16
569,2022/11/3 22:15,7.42,5.2,22.27
570,2022/11/3 22:30,7.41,5.58,19.76
571,2022/11/3 22:45,7.39,7.5,20.36
572,2022/11/3 23:00,7.37,8.65,31.01
573,2022/11/3 23:15,7.35,9.8,38.57
574,2022/11/3 23:30,7.33,9.03,44.1
575,2022/11/3 23:45,7.31,10.18,44.97
576,2022/11/4 0:00,7.24,10.18,44.67
577,2022/11/4 0:15,7.21,9.03,43.46
578,2022/11/4 0:30,7.17,9.03,42.46
579,2022/11/4 0:45,7.13,9.03,38.91
580,2022/11/4 1:00,7.08,8.26,36.7
581,2022/11/4 1:15,7.03,7.5,28.39
582,2022/11/4 1:30,6.98,6.73,26.99
583,2022/11/4 1:45,6.92,6.35,24.51
584,2022/11/4 2:00,6.86,9.03,28.03
585,2022/11/4 2:15,6.79,8.26,28.49
586,2022/11/4 2:30,6.72,7.5,27.32
587,2022/11/4 2:45,6.65,7.5,23.97
588,2022/11/4 3:00,6.58,7.11,22.17
589,2022/11/4 3:15,6.5,5.96,17.21
590,2022/11/4 3:30,6.41,4.43,12.49
591,2022/11/4 3:45,6.33,6.35,16.71
592,2022/11/4 4:00,6.25,7.5,18.99
593,2022/11/4 4:15,6.16,6.73,18.75
594,2022/11/4 4:30,6.09,4.82,14.3
595,2022/11/4 4:45,6.01,3.67,13.19
596,2022/11/4 5:00,5.94,5.58,15.1
597,2022/11/4 5:15,5.87,5.58,15
598,2022/11/4 5:30,5.81,5.2,12.49
599,2022/11/4 5:45,5.75,4.43,11.59
600,2022/11/4 6:00,5.56,5.96,13.33
601,2022/11/4 6:15,5.48,5.58,9.61
602,2022/11/4 6:30,5.42,4.82,7.13
603,2022/11/4 6:45,5.38,4.43,5.99
604,2022/11/4 7:00,5.34,3.67,6.5
605,2022/11/4 7:15,5.32,4.43,7.77
606,2022/11/4 7:30,5.31,4.82,6.13
607,2022/11/4 7:45,5.3,5.58,8.74
608,2022/11/4 8:00,5.31,4.05,6.63
609,2022/11/4 8:15,5.32,3.67,5.39
610,2022/11/4 8:30,5.33,3.67,2.85
611,2022/11/4 8:45,5.35,4.05,3.45
612,2022/11/4 9:00,5.37,4.82,4.29
613,2022/11/4 9:15,5.4,4.82,5.73
614,2022/11/4 9:30,5.44,5.58,5.86
615,2022/11/4 9:45,5.49,4.82,8.67
616,2022/11/4 10:00,5.55,5.2,7.1
617,2022/11/4 10:15,5.62,4.82,8.61
618,2022/11/4 10:30,5.7,4.43,9.84
619,2022/11/4 10:45,5.77,7.11,12.66
620,2022/11/4 11:00,5.84,6.73,14.63
621,2022/11/4 11:15,5.91,5.96,14.26
622,2022/11/4 11:30,5.99,7.5,15.47
623,2022/11/4 11:45,6.06,6.73,12.86
624,2022/11/4 12:00,6.07,4.43,17.44
625,2022/11/4 12:15,6.15,5.96,13.26
626,2022/11/4 12:30,6.24,6.35,11.62
627,2022/11/4 12:45,6.33,5.2,14.03
628,2022/11/4 13:00,6.42,5.58,12.89
629,2022/11/4 13:15,6.51,6.73,18.62
630,2022/11/4 13:30,6.6,7.5,18.35
631,2022/11/4 13:45,6.69,7.11,20.26
632,2022/11/4 14:00,6.77,7.88,20.19
633,2022/11/4 14:15,6.86,7.11,26.05
634,2022/11/4 14:30,6.94,8.26,24.48
635,2022/11/4 14:45,7.02,9.03,26.72
636,2022/11/4 15:00,7.1,6.35,19.62
637,2022/11/4 15:15,7.18,5.2,19.09
638,2022/11/4 15:30,7.26,6.73,19.59
639,2022/11/4 15:45,7.36,5.96,21.66
640,2022/11/4 16:00,7.46,6.73,22.53
641,2022/11/4 16:15,7.56,5.58,17.04
642,2022/11/4 16:30,7.68,6.73,15.54
643,2022/11/4 16:45,7.8,7.11,16.11
644,2022/11/4 17:00,7.93,6.35,20.79
645,2022/11/4 17:15,8.07,7.5,27.69
646,2022/11/4 17:30,8.21,8.26,32.04
647,2022/11/4 17:45,8.36,9.03,34.76
648,2022/11/4 18:00,8.5,9.8,43.09
649,2022/11/4 18:15,8.65,10.18,46.37
650,2022/11/4 18:30,8.79,10.56,47.68
651,2022/11/4 18:45,8.93,10.94,48.15
652,2022/11/4 19:00,9.06,10.94,48.12
653,2022/11/4 19:15,9.19,10.94,48.32
654,2022/11/4 19:30,9.31,12.09,48.32
655,2022/11/4 19:45,9.42,11.33,48.25
656,2022/11/4 20:00,9.52,10.56,48.02
657,2022/11/4 20:15,9.6,10.18,48.15
658,2022/11/4 20:30,9.67,11.33,48.35
659,2022/11/4 20:45,9.73,9.41,48.28
660,2022/11/4 21:00,9.77,10.18,48.35
661,2022/11/4 21:15,9.79,11.71,48.48
662,2022/11/4 21:30,9.8,10.56,48.25
663,2022/11/4 21:45,9.79,13.24,48.35
664,2022/11/4 22:00,9.77,12.48,48.38
665,2022/11/4 22:15,9.73,14.01,48.48
666,2022/11/4 22:30,9.68,13.63,48.18
667,2022/11/4 22:45,9.62,13.24,48.42
668,2022/11/4 23:00,9.54,13.63,48.32
669,2022/11/4 23:15,9.46,13.63,48.28
670,2022/11/4 23:30,9.37,13.24,48.42
671,2022/11/4 23:45,9.27,13.63,48.45
672,2022/11/5 0:00,9.15,11.33,48.32
673,2022/11/5 0:15,9.03,11.71,48.45
674,2022/11/5 0:30,8.9,12.86,48.42
675,2022/11/5 0:45,8.77,13.24,48.42
676,2022/11/5 1:00,8.63,12.09,48.32
677,2022/11/5 1:15,8.49,10.56,48.38
678,2022/11/5 1:30,8.35,11.71,48.35
679,2022/11/5 1:45,8.21,10.18,46.74
680,2022/11/5 2:00,8.08,8.65,44.03
681,2022/11/5 2:15,7.95,9.03,37.17
682,2022/11/5 2:30,7.82,9.03,35.29
683,2022/11/5 2:45,7.7,8.26,32.91
684,2022/11/5 3:00,7.59,7.11,27.62
685,2022/11/5 3:15,7.49,6.73,24.74
686,2022/11/5 3:30,7.39,7.11,20.99
687,2022/11/5 3:45,7.3,6.35,21.53
688,2022/11/5 4:00,7.21,6.35,22.5
689,2022/11/5 4:15,7.13,5.96,20.66
690,2022/11/5 4:30,7.05,7.11,27.66
691,2022/11/5 4:45,6.99,7.5,28.09
692,2022/11/5 5:00,6.93,7.11,22.47
693,2022/11/5 5:15,6.87,6.73,19.96
694,2022/11/5 5:30,6.82,7.11,26.25
695,2022/11/5 5:45,6.78,7.88,30.07
696,2022/11/5 6:00,6.41,7.88,31.21
697,2022/11/5 6:15,6.36,7.5,28.33
698,2022/11/5 6:30,6.31,7.11,25.82
699,2022/11/5 6:45,6.24,7.5,27.12
700,2022/11/5 7:00,6.17,7.88,28.66
701,2022/11/5 7:15,6.1,7.88,27.89
702,2022/11/5 7:30,6.02,7.5,22.13
703,2022/11/5 7:45,5.94,6.73,18.85
704,2022/11/5 8:00,5.85,5.2,16.41
705,2022/11/5 8:15,5.76,4.82,11.38
706,2022/11/5 8:30,5.66,2.9,5.12
707,2022/11/5 8:45,5.57,4.82,7.87
708,2022/11/5 9:00,5.47,7.5,15.03
709,2022/11/5 9:15,5.36,5.96,15.3
710,2022/11/5 9:30,5.26,7.11,12.89
711,2022/11/5 9:45,5.16,4.43,7.97
712,2022/11/5 10:00,5.05,3.67,5.09
713,2022/11/5 10:15,4.95,5.2,5.26
714,2022/11/5 10:30,4.86,4.43,4.89
715,2022/11/5 10:45,4.77,5.2,4.52
716,2022/11/5 11:00,4.69,3.67,6.03
717,2022/11/5 11:15,4.61,3.67,6.46
718,2022/11/5 11:30,4.54,6.35,17.58
719,2022/11/5 11:45,4.48,3.67,13.69
720,2022/11/5 12:00,4.42,5.2,9.71
721,2022/11/5 12:15,4.36,5.58,16.24
722,2022/11/5 12:30,4.3,5.96,16.34
723,2022/11/5 12:45,4.25,6.35,11.89
724,2022/11/5 13:00,4.2,4.82,13.06
725,2022/11/5 13:15,4.15,5.58,14.13
726,2022/11/5 13:30,4.11,4.82,10.61
727,2022/11/5 13:45,4.06,4.43,10.98
728,2022/11/5 14:00,4.02,5.96,10.71
729,2022/11/5 14:15,3.98,3.67,9.21
730,2022/11/5 14:30,3.93,4.05,10.25
731,2022/11/5 14:45,3.89,3.67,10.45
732,2022/11/5 15:00,3.85,6.35,13.39
733,2022/11/5 15:15,3.82,5.96,14.3
734,2022/11/5 15:30,3.77,5.58,18.15
735,2022/11/5 15:45,3.73,5.2,15.27
736,2022/11/5 16:00,3.68,4.82,15.2
737,2022/11/5 16:15,3.62,5.96,12.56
738,2022/11/5 16:30,3.56,5.2,8.77
739,2022/11/5 16:45,3.5,3.28,5.63
740,2022/11/5 17:00,3.43,2.9,2.41
741,2022/11/5 17:15,3.35,2.52,0.67
742,2022/11/5 17:30,3.27,2.14,0
743,2022/11/5 17:45,3.19,1.75,0
744,2022/11/5 18:00,3.6,1.75,0
745,2022/11/5 18:15,3.52,1.37,0
746,2022/11/5 18:30,3.45,0.99,0
747,2022/11/5 18:45,3.4,0,0
748,2022/11/5 19:00,3.35,0.99,0
749,2022/11/5 19:15,3.32,1.37,0
750,2022/11/5 19:30,3.31,2.14,0
751,2022/11/5 19:45,3.32,2.9,0
752,2022/11/5 20:00,3.35,2.9,0
753,2022/11/5 20:15,3.42,1.75,0.03
754,2022/11/5 20:30,3.51,2.52,0.37
755,2022/11/5 20:45,3.63,4.43,4.62
756,2022/11/5 21:00,3.78,5.58,7.37
757,2022/11/5 21:15,3.97,2.9,8.24
758,2022/11/5 21:30,4.19,6.35,11.82
759,2022/11/5 21:45,4.43,6.35,12.79
760,2022/11/5 22:00,4.69,5.96,11.92
761,2022/11/5 22:15,4.96,6.35,13.93
762,2022/11/5 22:30,5.24,6.73,20.63
763,2022/11/5 22:45,5.52,6.73,20.89
764,2022/11/5 23:00,5.79,7.88,27.32
765,2022/11/5 23:15,6.07,8.26,31.01
766,2022/11/5 23:30,6.34,8.26,32.58
767,2022/11/5 23:45,6.6,8.65,34.12
768,2022/11/6 0:00,6.88,9.41,42.02
769,2022/11/6 0:15,7.11,9.8,44.6
770,2022/11/6 0:30,7.33,9.41,48.08
771,2022/11/6 0:45,7.54,9.8,46.74
772,2022/11/6 1:00,7.72,10.18,47.28
773,2022/11/6 1:15,7.88,9.8,47.65
774,2022/11/6 1:30,8.01,9.41,47.65
775,2022/11/6 1:45,8.13,9.41,47.01
776,2022/11/6 2:00,8.23,9.03,46.04
777,2022/11/6 2:15,8.31,9.8,46.68
778,2022/11/6 2:30,8.37,9.03,46.64
779,2022/11/6 2:45,8.41,8.26,45.5
780,2022/11/6 3:00,8.43,8.65,43.26
781,2022/11/6 3:15,8.44,7.5,40.08
782,2022/11/6 3:30,8.43,7.88,38.34
783,2022/11/6 3:45,8.42,8.26,41.42
784,2022/11/6 4:00,8.39,8.26,42.26
785,2022/11/6 4:15,8.36,7.88,42.12
786,2022/11/6 4:30,8.32,8.65,42.12
787,2022/11/6 4:45,8.27,9.03,42.32
788,2022/11/6 5:00,8.22,9.03,40.31
789,2022/11/6 5:15,8.16,8.26,38.71
790,2022/11/6 5:30,8.09,7.88,36.63
791,2022/11/6 5:45,8.02,7.88,34.92
792,2022/11/6 6:00,8.05,7.11,32.58
793,2022/11/6 6:15,7.96,7.5,27.72
794,2022/11/6 6:30,7.85,7.11,26.45
795,2022/11/6 6:45,7.75,7.5,25.41
796,2022/11/6 7:00,7.64,7.88,30.6
797,2022/11/6 7:15,7.54,8.26,34.45
798,2022/11/6 7:30,7.43,8.26,35.06
799,2022/11/6 7:45,7.31,7.5,33.58
800,2022/11/6 8:00,7.19,6.35,29.23
801,2022/11/6 8:15,7.06,5.2,21.4
802,2022/11/6 8:30,6.93,5.58,16.04
803,2022/11/6 8:45,6.79,5.2,10.48
804,2022/11/6 9:00,6.65,6.73,8.91
805,2022/11/6 9:15,6.5,3.67,8.5
806,2022/11/6 9:30,6.36,3.28,8.61
807,2022/11/6 9:45,6.22,3.28,7.13
808,2022/11/6 10:00,6.08,5.96,8.34
809,2022/11/6 10:15,5.95,5.96,10.38
810,2022/11/6 10:30,5.82,5.58,12.76
811,2022/11/6 10:45,5.69,4.43,11.45
812,2022/11/6 11:00,5.57,2.9,15.74
813,2022/11/6 11:15,5.45,6.35,25.05
814,2022/11/6 11:30,5.34,6.35,20.59
815,2022/11/6 11:45,5.22,5.58,17.38
816,2022/11/6 12:00,5.13,6.35,15.44
817,2022/11/6 12:15,5,5.2,12.22
818,2022/11/6 12:30,4.88,4.82,10.92
819,2022/11/6 12:45,4.77,2.9,5.79
820,2022/11/6 13:00,4.67,3.28,2.98
821,2022/11/6 13:15,4.57,2.9,2.88
822,2022/11/6 13:30,4.48,3.28,3.98
823,2022/11/6 13:45,4.39,2.14,6.23
824,2022/11/6 14:00,4.3,4.43,6.63
825,2022/11/6 14:15,4.22,4.82,7.84
826,2022/11/6 14:30,4.14,5.58,7.73
827,2022/11/6 14:45,4.07,5.2,7.1
828,2022/11/6 15:00,4,3.67,6.5
829,2022/11/6 15:15,3.94,4.82,5.59
830,2022/11/6 15:30,3.88,5.2,5.96
831,2022/11/6 15:45,3.83,5.2,7.27
832,2022/11/6 16:00,3.79,4.43,4.59
833,2022/11/6 16:15,3.76,3.67,1.98
834,2022/11/6 16:30,3.73,3.28,1.07
835,2022/11/6 16:45,3.7,4.05,2.34
836,2022/11/6 17:00,3.67,4.05,1.61
837,2022/11/6 17:15,3.65,2.52,0.57
838,2022/11/6 17:30,3.62,2.9,0.77
839,2022/11/6 17:45,3.59,3.28,1.37
840,2022/11/6 18:00,3.35,3.67,2.98
841,2022/11/6 18:15,3.33,2.52,0.67
842,2022/11/6 18:30,3.3,1.75,0
843,2022/11/6 18:45,3.26,1.75,0
844,2022/11/6 19:00,3.22,3.67,4.12
845,2022/11/6 19:15,3.18,2.9,3.48
846,2022/11/6 19:30,3.13,3.28,3.82
847,2022/11/6 19:45,3.07,3.28,2.65
848,2022/11/6 20:00,3.02,4.43,3.62
849,2022/11/6 20:15,2.96,4.43,2.11
850,2022/11/6 20:30,2.9,4.43,4.86
851,2022/11/6 20:45,2.84,4.05,3.25
852,2022/11/6 21:00,2.78,3.28,4.79
853,2022/11/6 21:15,2.72,2.52,2.71
854,2022/11/6 21:30,2.65,3.67,3.75
855,2022/11/6 21:45,2.59,2.9,2.28
856,2022/11/6 22:00,2.52,3.28,1.98
857,2022/11/6 22:15,2.45,2.52,2.81
858,2022/11/6 22:30,2.4,2.14,1.51
859,2022/11/6 22:45,2.35,2.52,1.41
860,2022/11/6 23:00,2.31,3.28,1.34
861,2022/11/6 23:15,2.27,3.67,1.34
862,2022/11/6 23:30,2.25,3.28,1.44
863,2022/11/6 23:45,2.23,3.67,1.98
864,2022/11/7 0:00,2.28,4.43,2.18
865,2022/11/7 0:15,2.28,3.67,1.91
866,2022/11/7 0:30,2.28,3.28,1.61
867,2022/11/7 0:45,2.29,4.05,1.51
868,2022/11/7 1:00,2.3,3.28,1.74
869,2022/11/7 1:15,2.3,2.52,2.28
870,2022/11/7 1:30,2.31,2.52,1.34
871,2022/11/7 1:45,2.33,2.9,0.2
872,2022/11/7 2:00,2.35,2.52,0
873,2022/11/7 2:15,2.37,3.67,0
874,2022/11/7 2:30,2.4,2.14,0
875,2022/11/7 2:45,2.43,2.9,0
876,2022/11/7 3:00,2.46,4.82,1.64
877,2022/11/7 3:15,2.5,4.43,3.62
878,2022/11/7 3:30,2.54,4.05,3.38
879,2022/11/7 3:45,2.6,3.67,1.77
880,2022/11/7 4:00,2.66,3.28,0.8
881,2022/11/7 4:15,2.73,3.28,1.41
882,2022/11/7 4:30,2.82,3.28,1.24
883,2022/11/7 4:45,2.91,4.05,1.1
884,2022/11/7 5:00,3.02,3.28,1
885,2022/11/7 5:15,3.14,4.82,3.18
886,2022/11/7 5:30,3.27,4.82,4.69
887,2022/11/7 5:45,3.42,5.2,8
888,2022/11/7 6:00,4.56,5.58,8
889,2022/11/7 6:15,4.64,5.2,10.58
890,2022/11/7 6:30,4.72,5.58,11.72
891,2022/11/7 6:45,4.8,5.96,10.71
892,2022/11/7 7:00,4.87,6.73,11.75
893,2022/11/7 7:15,4.93,6.35,11.65
894,2022/11/7 7:30,4.99,5.96,11.59
895,2022/11/7 7:45,5.03,3.28,15.9
896,2022/11/7 8:00,5.07,3.28,16.37
897,2022/11/7 8:15,5.1,2.52,13.19
898,2022/11/7 8:30,5.13,1.75,8.4
899,2022/11/7 8:45,5.14,2.9,5.16
900,2022/11/7 9:00,5.14,2.52,3.85
901,2022/11/7 9:15,5.14,1.75,4.82
902,2022/11/7 9:30,5.13,2.52,2.18
903,2022/11/7 9:45,5.12,2.52,0.44
904,2022/11/7 10:00,5.1,2.9,2.18
905,2022/11/7 10:15,5.08,3.67,4.32
906,2022/11/7 10:30,5.06,4.05,6.56
907,2022/11/7 10:45,5.05,4.05,5.76
908,2022/11/7 11:00,5.04,3.28,1.74
909,2022/11/7 11:15,5.03,3.28,1.71
910,2022/11/7 11:30,5.03,3.28,2.65
911,2022/11/7 11:45,5.03,4.05,4.72
912,2022/11/7 12:00,5.02,4.82,6.4
913,2022/11/7 12:15,5.04,5.2,5.06
914,2022/11/7 12:30,5.05,4.82,5.32
915,2022/11/7 12:45,5.07,4.05,4.25
916,2022/11/7 13:00,5.08,3.67,4.52
917,2022/11/7 13:15,5.09,4.43,6.53
918,2022/11/7 13:30,5.1,4.43,5.12
919,2022/11/7 13:45,5.11,3.67,7.06
920,2022/11/7 14:00,5.11,4.43,4.89
921,2022/11/7 14:15,5.11,2.9,5.02
922,2022/11/7 14:30,5.11,4.82,4.45
923,2022/11/7 14:45,5.11,2.9,3.82
924,2022/11/7 15:00,5.1,4.05,2.08
925,2022/11/7 15:15,5.1,4.05,1.91
926,2022/11/7 15:30,5.09,4.05,1.61
927,2022/11/7 15:45,5.08,3.67,1.77
928,2022/11/7 16:00,5.06,3.67,1.27
929,2022/11/7 16:15,5.04,3.28,0.2
930,2022/11/7 16:30,5.02,2.9,0
931,2022/11/7 16:45,5,2.14,0
932,2022/11/7 17:00,4.98,1.75,0
933,2022/11/7 17:15,4.97,2.14,0
934,2022/11/7 17:30,4.95,2.9,0.44
935,2022/11/7 17:45,4.95,3.67,0.87
936,2022/11/7 18:00,5.28,2.9,0.44
937,2022/11/7 18:15,5.29,2.9,1
938,2022/11/7 18:30,5.32,4.43,1.1
939,2022/11/7 18:45,5.35,3.67,1.61
940,2022/11/7 19:00,5.39,3.28,1.91
941,2022/11/7 19:15,5.44,4.05,5.16
942,2022/11/7 19:30,5.51,4.05,6.19
943,2022/11/7 19:45,5.61,4.43,7.7
944,2022/11/7 20:00,5.72,4.82,11.02
945,2022/11/7 20:15,5.84,6.35,16.54
946,2022/11/7 20:30,5.98,5.96,19.72
947,2022/11/7 20:45,6.13,7.5,19.79
948,2022/11/7 21:00,6.28,6.73,24.48
949,2022/11/7 21:15,6.43,7.88,31.14
950,2022/11/7 21:30,6.58,7.88,34.52
951,2022/11/7 21:45,6.73,8.26,36.3
952,2022/11/7 22:00,6.87,9.8,35.69
953,2022/11/7 22:15,7,8.65,31.44
954,2022/11/7 22:30,7.12,8.26,28.76
955,2022/11/7 22:45,7.24,8.26,30.64
956,2022/11/7 23:00,7.34,7.5,30.07
957,2022/11/7 23:15,7.44,6.73,28.03
958,2022/11/7 23:30,7.52,9.03,31.01
959,2022/11/7 23:45,7.59,8.26,29.06
960,2022/11/8 0:00,7.71,8.26,26.49
961,2022/11/8 0:15,7.74,8.26,24.68
962,2022/11/8 0:30,7.77,7.88,23.51
963,2022/11/8 0:45,7.78,7.88,22.97
964,2022/11/8 1:00,7.8,6.73,21.9
965,2022/11/8 1:15,7.8,7.11,22.67
966,2022/11/8 1:30,7.81,7.11,20.56
967,2022/11/8 1:45,7.82,7.11,18.45
968,2022/11/8 2:00,7.83,8.26,25.98
969,2022/11/8 2:15,7.83,8.26,21.06
970,2022/11/8 2:30,7.85,7.88,15.44
971,2022/11/8 2:45,7.86,6.73,12.82
972,2022/11/8 3:00,7.88,8.65,17.38
973,2022/11/8 3:15,7.9,8.26,19.55
974,2022/11/8 3:30,7.93,8.65,18.32
975,2022/11/8 3:45,7.96,8.26,18.45
976,2022/11/8 4:00,8,7.88,20.99
977,2022/11/8 4:15,8.05,7.5,23.37
978,2022/11/8 4:30,8.09,7.88,24.98
979,2022/11/8 4:45,8.14,7.88,26.05
980,2022/11/8 5:00,8.19,7.5,19.82
981,2022/11/8 5:15,8.24,7.5,17.68
982,2022/11/8 5:30,8.29,7.88,21.36
983,2022/11/8 5:45,8.34,8.65,31.84
984,2022/11/8 6:00,8.36,8.26,30.14
985,2022/11/8 6:15,8.43,9.41,40.88
986,2022/11/8 6:30,8.49,9.41,45.14
987,2022/11/8 6:45,8.54,9.41,41.65
988,2022/11/8 7:00,8.58,9.8,45.77
989,2022/11/8 7:15,8.6,9.03,44.3
990,2022/11/8 7:30,8.62,9.8,39.48
991,2022/11/8 7:45,8.62,9.41,35.99
992,2022/11/8 8:00,8.6,8.26,37.6
993,2022/11/8 8:15,8.58,7.88,34.39
994,2022/11/8 8:30,8.54,8.26,28.86
995,2022/11/8 8:45,8.49,6.35,22.1
996,2022/11/8 9:00,8.42,7.5,13.73
997,2022/11/8 9:15,8.34,6.73,12.22
998,2022/11/8 9:30,8.26,5.58,10.25
999,2022/11/8 9:45,8.17,5.2,9.81
1000,2022/11/8 10:00,8.09,5.96,12.22
1001,2022/11/8 10:15,8,6.35,12.49
1002,2022/11/8 10:30,7.93,5.96,12.89
1003,2022/11/8 10:45,7.86,7.11,14.6
1004,2022/11/8 11:00,7.8,5.96,13.86
1005,2022/11/8 11:15,7.76,7.11,11.79
1006,2022/11/8 11:30,7.71,5.96,19.89
1007,2022/11/8 11:45,7.68,6.73,18.92
1008,2022/11/8 12:00,7.65,4.82,19.59
1009,2022/11/8 12:15,7.63,8.26,21.73
1010,2022/11/8 12:30,7.63,7.11,16.54
1011,2022/11/8 12:45,7.64,6.73,19.32
1012,2022/11/8 13:00,7.67,7.11,25.72
1013,2022/11/8 13:15,7.71,8.26,27.12
1014,2022/11/8 13:30,7.76,4.43,20.59
1015,2022/11/8 13:45,7.82,7.88,30.34
1016,2022/11/8 14:00,7.88,6.35,23.27
1017,2022/11/8 14:15,7.95,5.96,15.13
1018,2022/11/8 14:30,8.03,5.58,19.22
1019,2022/11/8 14:45,8.11,4.82,16.98
1020,2022/11/8 15:00,8.21,6.35,12.69
1021,2022/11/8 15:15,8.31,7.11,15.77
1022,2022/11/8 15:30,8.42,7.11,20.79
1023,2022/11/8 15:45,8.54,6.35,19.69
1024,2022/11/8 16:00,8.66,7.5,23.97
1025,2022/11/8 16:15,8.79,7.11,35.12
1026,2022/11/8 16:30,8.91,9.41,45.57
1027,2022/11/8 16:45,9.02,11.33,48.25
1028,2022/11/8 17:00,9.13,11.71,48.45
1029,2022/11/8 17:15,9.23,10.94,48.42
1030,2022/11/8 17:30,9.32,11.33,48.48
1031,2022/11/8 17:45,9.41,12.48,48.42
1032,2022/11/8 18:00,9.71,10.56,47.11
1033,2022/11/8 18:15,9.79,11.71,48.42
1034,2022/11/8 18:30,9.85,10.94,48.35
1035,2022/11/8 18:45,9.9,11.71,48.35
1036,2022/11/8 19:00,9.94,12.09,48.18
1037,2022/11/8 19:15,9.97,10.56,48.38
1038,2022/11/8 19:30,10,9.41,47.01
1039,2022/11/8 19:45,10.02,7.88,47.88
1040,2022/11/8 20:00,10.04,10.94,48.82
1041,2022/11/8 20:15,10.06,9.41,47.75
1042,2022/11/8 20:30,10.08,10.94,48.22
1043,2022/11/8 20:45,10.1,10.94,48.32
1044,2022/11/8 21:00,10.13,11.71,48.25
1045,2022/11/8 21:15,10.16,10.94,48.28
1046,2022/11/8 21:30,10.19,10.18,48.18
1047,2022/11/8 21:45,10.22,9.03,48.28
1048,2022/11/8 22:00,10.25,11.71,48.22
1049,2022/11/8 22:15,10.28,12.09,48.42
1050,2022/11/8 22:30,10.31,14.01,48.18
1051,2022/11/8 22:45,10.34,10.94,48.15
1052,2022/11/8 23:00,10.38,12.86,48.52
1053,2022/11/8 23:15,10.41,12.09,48.38
1054,2022/11/8 23:30,10.44,10.56,48.35
1055,2022/11/8 23:45,10.47,10.56,48.48
1056,2022/11/9 0:00,10.47,10.56,48.48
1057,2022/11/9 0:15,10.5,12.86,48.08
1058,2022/11/9 0:30,10.51,14.39,48.48
1059,2022/11/9 0:45,10.53,14.01,48.22
1060,2022/11/9 1:00,10.54,13.24,48.42
1061,2022/11/9 1:15,10.54,12.86,48.28
1062,2022/11/9 1:30,10.54,11.33,48.38
1063,2022/11/9 1:45,10.54,14.01,48.28
1064,2022/11/9 2:00,10.53,14.39,48.28
1065,2022/11/9 2:15,10.52,13.63,48.35
1066,2022/11/9 2:30,10.51,13.24,48.25
1067,2022/11/9 2:45,10.49,13.24,48.18
1068,2022/11/9 3:00,10.47,13.63,48.32
1069,2022/11/9 3:15,10.44,12.48,48.62
1070,2022/11/9 3:30,10.41,13.63,48.65
1071,2022/11/9 3:45,10.36,12.48,48.35
1072,2022/11/9 4:00,10.31,14.01,48.52
1073,2022/11/9 4:15,10.25,12.86,48.35
1074,2022/11/9 4:30,10.19,12.09,48.22
1075,2022/11/9 4:45,10.12,13.24,48.42
1076,2022/11/9 5:00,10.04,13.63,48.42
1077,2022/11/9 5:15,9.96,12.86,48.35
1078,2022/11/9 5:30,9.87,12.86,48.35
1079,2022/11/9 5:45,9.78,13.63,48.38
1080,2022/11/9 6:00,9.82,12.48,48.45
1081,2022/11/9 6:15,9.7,12.09,48.42
1082,2022/11/9 6:30,9.56,10.56,48.48
1083,2022/11/9 6:45,9.39,11.33,48.45
1084,2022/11/9 7:00,9.21,10.94,48.42
1085,2022/11/9 7:15,9.01,10.94,47.08
1086,2022/11/9 7:30,8.8,11.71,46.31
1087,2022/11/9 7:45,8.57,11.33,47.31
1088,2022/11/9 8:00,8.34,11.33,45.34
1089,2022/11/9 8:15,8.09,9.8,41.32
1090,2022/11/9 8:30,7.83,9.41,33.85
1091,2022/11/9 8:45,7.56,7.88,30.03
1092,2022/11/9 9:00,7.27,8.65,25.61
1093,2022/11/9 9:15,6.98,5.2,17.98
1094,2022/11/9 9:30,6.67,5.2,16.17
1095,2022/11/9 9:45,6.37,5.58,15.37
1096,2022/11/9 10:00,6.06,5.58,12.66
1097,2022/11/9 10:15,5.76,5.58,8.17
1098,2022/11/9 10:30,5.46,5.58,10.25
1099,2022/11/9 10:45,5.18,5.96,9.17
1100,2022/11/9 11:00,4.92,4.82,4.08
1101,2022/11/9 11:15,4.67,4.05,3.75
1102,2022/11/9 11:30,4.44,3.67,3.31
1103,2022/11/9 11:45,4.22,4.05,3.28
1104,2022/11/9 12:00,4.1,4.05,4.29
1105,2022/11/9 12:15,3.92,4.82,2.95
1106,2022/11/9 12:30,3.76,3.67,1.91
1107,2022/11/9 12:45,3.61,3.67,1.84
1108,2022/11/9 13:00,3.48,3.28,2.28
1109,2022/11/9 13:15,3.36,3.67,2.21
1110,2022/11/9 13:30,3.25,3.28,1.04
1111,2022/11/9 13:45,3.16,3.28,0.57
1112,2022/11/9 14:00,3.07,2.9,0.13
1113,2022/11/9 14:15,3,2.9,0.07
1114,2022/11/9 14:30,2.93,2.14,0.5
1115,2022/11/9 14:45,2.87,4.05,3.31
1116,2022/11/9 15:00,2.8,4.43,4.32
1117,2022/11/9 15:15,2.74,4.43,4.62
1118,2022/11/9 15:30,2.69,4.05,3.45
1119,2022/11/9 15:45,2.65,5.58,6.93
1120,2022/11/9 16:00,2.61,5.2,6.19
1121,2022/11/9 16:15,2.59,5.58,5.52
1122,2022/11/9 16:30,2.57,3.28,6.73
1123,2022/11/9 16:45,2.57,3.28,5.56
